190,6,1485.11,390.43,201.06,522.34,1,1,1
190,7,796.10,400.98,46.83,138.05,1,1,1
190,8,637.97,404.81,28.34,91.98,1,1,1
190,11,660.96,398.40,51.87,163.10,1,1,1
190,14,1048.62,397.25,17.43,59.63,1,1,1
190,19,595.88,400.00,58.82,158.82,1,1,1
190,25,583.56,395.30,24.83,73.49,1,1,1
190,26,566.44,401.68,21.48,67.45,1,1,1
190,30,510.07,399.66,25.84,76.85,1,1,1
190,31,532.21,407.05,28.86,66.44,1,1,1
190,32,673.27,373.27,168.32,445.54,1,1,1
190,33,493.29,410.07,21.14,61.41,1,1,1
190,37,538.71,398.71,21.61,68.06,1,1,1
190,40,483.22,401.77,10.60,44.59,1,1,1
190,41,491.17,401.99,19.21,43.49,1,1,1
190,43,405.30,411.26,16.11,49.01,1,1,1
190,46,437.53,407.06,20.53,55.85,1,1,1
190,47,466.00,404.42,19.65,60.04,1,1,1
190,50,393.65,407.61,19.54,50.51,1,1,1
190,53,448.32,403.67,17.74,49.24,1,1,1
191,2,1507.80,372.68,55.61,133.17,1,1,1
191,6,1494.39,389.72,204.67,533.64,1,1,1
191,7,793.33,404.00,44.00,139.56,1,1,1
191,8,633.16,403.21,28.88,90.91,1,1,1
191,11,660.81,395.95,50.68,163.51,1,1,1
191,14,1044.05,396.46,16.72,64.95,1,1,1
191,19,590.59,399.41,62.94,160.00,1,1,1
191,25,579.33,399.22,23.00,68.73,1,1,1
191,26,561.24,404.13,24.55,64.08,1,1,1
191,30,506.85,404.07,23.34,70.24,1,1,1
191,31,528.27,407.49,29.34,65.74,1,1,1
191,32,671.55,373.28,170.69,448.28,1,1,1
191,33,485.44,406.64,26.12,64.88,1,1,1
191,37,531.36,400.56,27.12,63.84,1,1,1
191,40,477.26,407.67,14.25,40.55,1,1,1
191,41,490.14,403.29,15.89,44.93,1,1,1
191,43,398.35,406.39,16.49,49.07,1,1,1
191,46,429.28,404.12,22.27,61.03,1,1,1
191,47,461.24,399.79,18.76,64.54,1,1,1
191,50,388.86,409.75,22.28,48.19,1,1,1
191,53,443.72,405.26,16.19,46.56,1,1,1
192,2,1504.96,374.47,53.90,138.30,1,1,1
192,6,1504.44,388.89,216.67,537.78,1,1,1
192,7,787.45,402.02,43.72,129.15,1,1,1
192,8,628.34,402.67,31.02,89.30,1,1,1
192,10,1138.52,391.11,92.59,181.48,1,1,1
192,11,650.56,393.82,54.49,164.04,1,1,1
192,14,1036.36,396.02,21.02,64.20,1,1,1
192,19,586.63,396.79,56.68,160.43,1,1,1
192,25,571.31,398.89,30.36,68.25,1,1,1
192,26,553.20,401.11,25.07,66.30,1,1,1
192,30,500.28,399.72,24.23,73.26,1,1,1
192,31,522.01,407.80,30.64,65.74,1,1,1
192,32,667.27,372.73,170.00,449.09,1,1,1
192,33,478.62,403.10,21.72,67.24,1,1,1
192,37,526.88,397.58,25.54,69.62,1,1,1
192,40,468.62,402.85,17.45,44.30,1,1,1
192,41,483.33,401.08,17.74,44.62,1,1,1
192,43,391.78,407.21,15.94,47.15,1,1,1
192,46,424.66,404.36,23.99,58.56,1,1,1
192,47,453.02,400.34,20.64,64.77,1,1,1
192,50,383.83,404.62,18.48,49.88,1,1,1
192,53,439.00,403.06,14.48,45.96,1,1,1
193,2,1499.56,375.56,56.44,124.00,1,1,1
193,6,1513.95,386.00,222.09,544.19,1,1,1
193,7,783.11,402.22,43.56,140.44,1,1,1
193,8,623.25,403.69,26.57,88.19,1,1,1
193,10,1134.65,391.34,85.04,170.08,1,1,1
193,11,640.44,393.44,60.66,166.67,1,1,1
193,14,1031.68,398.14,18.63,60.25,1,1,1
193,18,562.18,405.88,14.71,47.27,1,1,1
193,19,579.41,394.71,60.59,164.71,1,1,1
193,25,565.99,397.97,29.19,69.80,1,1,1
193,26,546.95,400.51,25.63,67.77,1,1,1
193,30,491.81,399.16,24.16,75.42,1,1,1
193,31,517.44,404.62,30.25,68.49,1,1,1
193,32,662.86,373.33,173.33,451.43,1,1,1
193,33,469.35,400.00,25.97,70.65,1,1,1
193,37,518.04,395.36,26.03,72.16,1,1,1
193,40,460.04,402.99,18.38,44.23,1,1,1
193,41,478.21,400.64,18.59,62.61,1,1,1
193,43,385.68,405.77,15.17,49.15,1,1,1
193,46,416.24,403.42,25.85,60.04,1,1,1
193,47,446.79,401.50,21.37,64.53,1,1,1
193,50,376.91,402.77,19.63,52.42,1,1,1
193,53,430.63,400.74,16.97,48.71,1,1,1
194,2,1494.12,373.26,55.08,134.22,1,1,1
194,6,1521.84,386.10,219.54,545.98,1,1,1
194,7,778.72,402.84,40.43,145.39,1,1,1
194,8,613.65,403.69,32.10,88.19,1,1,1
194,10,1129.31,394.83,82.76,143.10,1,1,1
194,11,638.91,392.31,55.20,165.61,1,1,1
194,14,1023.34,396.86,22.30,63.76,1,1,1
194,18,557.51,406.47,11.09,45.50,1,1,1
194,19,575.89,395.04,63.12,163.12,1,1,1
194,25,559.64,399.24,28.43,68.53,1,1,1
194,26,542.13,399.75,23.86,68.27,1,1,1
194,30,483.83,398.85,27.02,76.44,1,1,1
194,31,511.55,405.77,29.56,66.97,1,1,1
194,32,660.42,373.96,172.92,453.12,1,1,1
194,33,462.29,399.71,24.29,71.43,1,1,1
194,37,511.34,396.91,25.00,67.53,1,1,1
194,40,456.03,402.53,15.56,45.14,1,1,1
194,41,470.04,401.36,17.12,60.70,1,1,1
194,43,377.82,405.06,14.98,48.64,1,1,1
194,46,409.14,402.14,23.35,61.09,1,1,1
194,47,437.35,401.17,23.54,63.42,1,1,1
194,50,368.78,402.79,20.81,53.30,1,1,1
194,53,422.94,399.69,15.60,48.32,1,1,1
195,2,1489.33,374.67,56.00,136.00,1,1,1
195,6,1527.66,382.98,225.53,553.19,1,1,1
195,7,769.13,401.34,45.97,138.59,1,1,1
195,8,608.49,402.95,32.10,83.76,1,1,1
195,10,1122.05,383.46,90.55,156.69,1,1,1
195,11,630.32,391.86,57.01,165.16,1,1,1
195,14,1015.79,396.65,22.01,58.85,1,1,1
195,18,548.19,406.41,13.93,45.96,1,1,1
195,19,569.33,393.33,62.22,163.56,1,1,1
195,25,551.68,397.48,27.10,69.33,1,1,1
195,26,534.66,399.16,21.64,68.07,1,1,1
195,30,472.48,397.27,29.41,76.26,1,1,1
195,31,503.78,405.67,31.30,68.49,1,1,1
195,32,653.85,374.62,174.62,453.08,1,1,1
195,33,452.59,398.80,27.49,70.92,1,1,1
195,37,504.11,395.43,25.57,71.23,1,1,1
195,40,446.06,399.39,17.58,47.88,1,1,1
195,41,459.13,401.14,21.54,61.66,1,1,1
195,43,370.18,405.51,15.79,46.62,1,1,1
195,46,402.51,401.50,22.81,59.40,1,1,1
195,47,429.32,399.75,22.06,62.16,1,1,1
195,50,362.59,401.62,21.25,54.27,1,1,1
195,53,413.71,400.76,18.78,51.02,1,1,1
196,2,1484.13,372.69,57.93,132.84,1,1,1
196,6,1536.30,382.43,238.96,574.03,1,1,1
196,7,766.67,399.56,44.00,137.78,1,1,1
196,8,605.37,400.00,29.76,87.80,1,1,1
196,10,1115.04,381.20,89.47,175.19,1,1,1
196,11,621.23,390.09,63.21,164.15,1,1,1
196,14,1010.26,395.90,19.49,60.51,1,1,1
196,18,539.09,404.82,17.26,47.46,1,1,1
196,19,565.16,390.97,60.00,163.87,1,1,1
196,25,546.65,397.23,24.71,69.52,1,1,1
196,26,528.87,398.61,22.86,67.90,1,1,1
196,30,467.44,396.77,29.79,78.52,1,1,1
196,31,497.23,403.93,31.64,69.28,1,1,1
196,32,654.65,373.21,172.09,455.81,1,1,1
196,33,447.94,398.10,22.54,71.75,1,1,1
196,37,496.82,394.43,25.46,64.46,1,1,1
196,40,440.18,398.73,15.64,48.00,1,1,1
196,41,458.00,400.36,17.45,61.45,1,1,1
196,43,362.55,403.82,16.18,48.18,1,1,1
196,46,393.45,397.45,26.00,62.73,1,1,1
196,47,425.27,396.73,21.45,67.09,1,1,1
196,50,354.41,401.05,23.11,56.72,1,1,1
196,53,407.80,397.21,15.60,51.81,1,1,1
197,2,1481.38,371.66,55.06,136.03,1,1,1
197,6,1549.76,382.30,244.59,585.14,1,1,1
197,7,759.51,398.38,44.13,139.27,1,1,1
197,8,598.38,400.40,31.17,85.02,1,1,1
197,10,1110.42,376.39,84.03,181.94,1,1,1
197,11,620.10,388.04,57.89,163.64,1,1,1
197,14,1005.03,396.65,18.44,59.78,1,1,1
197,18,536.04,404.06,11.17,45.94,1,1,1
197,19,558.82,390.37,52.94,167.38,1,1,1
197,25,540.42,395.84,24.48,70.90,1,1,1
197,26,523.56,398.15,22.86,68.82,1,1,1
197,30,462.12,396.30,25.87,76.91,1,1,1
197,31,491.22,404.62,29.10,68.82,1,1,1
197,32,653.49,374.37,169.77,451.16,1,1,1
197,33,442.91,399.21,20.87,69.29,1,1,1
197,37,487.74,394.71,28.13,67.13,1,1,1
197,40,434.87,399.08,16.40,46.19,1,1,1
197,41,451.73,399.77,16.86,61.20,1,1,1
197,43,355.89,399.77,15.94,52.66,1,1,1
197,46,385.91,397.69,27.71,62.12,1,1,1
197,47,420.79,399.77,18.94,62.59,1,1,1
197,50,347.34,402.31,21.02,54.73,1,1,1
197,53,402.75,395.72,16.51,54.13,1,1,1
198,2,1476.04,370.19,55.99,123.96,1,1,1
198,6,1563.00,382.28,255.56,597.22,1,1,1
198,7,754.63,397.07,43.90,155.12,1,1,1
198,8,591.88,398.89,26.20,81.18,1,1,1
198,10,1103.94,373.23,99.21,182.68,1,1,1
198,11,604.98,387.06,64.18,163.68,1,1,1
198,14,997.24,396.31,20.28,61.29,1,1,1
198,18,526.90,403.55,14.97,47.46,1,1,1
198,19,551.18,390.00,59.41,162.35,1,1,1
198,25,532.03,394.99,25.35,69.92,1,1,1
198,26,518.38,397.77,20.06,67.41,1,1,1
198,30,455.99,394.43,25.07,77.16,1,1,1
198,31,482.73,402.23,31.48,68.80,1,1,1
198,32,653.54,374.75,168.69,453.54,1,1,1
198,33,430.64,397.77,26.74,71.03,1,1,1
198,37,482.45,392.48,24.51,65.46,1,1,1
198,40,426.19,398.42,17.84,50.22,1,1,1
198,41,439.30,397.57,19.48,63.13,1,1,1
198,43,345.90,403.31,18.42,51.37,1,1,1
198,46,381.44,398.42,24.32,60.58,1,1,1
198,47,409.35,397.41,24.75,64.89,1,1,1
198,50,339.83,400.00,22.56,55.43,1,1,1
198,53,394.43,397.49,17.83,52.65,1,1,1
199,2,1471.07,368.78,55.84,138.07,1,1,1
199,6,1571.07,382.93,262.32,605.80,1,1,1
199,7,750.35,397.87,43.26,158.16,1,1,1
199,8,584.23,397.65,29.87,85.57,1,1,1
199,10,1099.12,374.34,88.50,179.65,1,1,1
199,11,602.54,386.44,61.02,163.56,1,1,1
199,14,990.54,395.05,22.07,62.16,1,1,1
199,18,520.55,403.23,14.09,44.57,1,1,1
199,19,544.39,387.70,54.01,164.17,1,1,1
199,25,526.30,394.50,25.08,69.42,1,1,1
199,26,508.56,397.55,21.71,66.36,1,1,1
199,30,444.34,392.05,30.89,79.51,1,1,1
199,31,476.76,400.61,29.05,69.72,1,1,1
199,32,649.49,371.72,171.72,452.53,1,1,1
199,33,421.41,397.25,25.99,70.34,1,1,1
199,37,476.14,391.88,23.60,61.17,1,1,1
199,40,420.52,397.74,14.26,47.48,1,1,1
199,41,434.61,396.87,19.48,64.17,1,1,1
199,43,339.27,403.27,17.02,47.25,1,1,1
199,46,372.64,395.03,23.95,64.01,1,1,1
199,47,400.13,391.23,23.69,70.03,1,1,1
199,50,331.72,397.27,21.64,57.77,1,1,1
199,53,387.74,394.15,12.53,55.43,1,1,1
200,2,1466.44,369.80,55.37,139.93,1,1,1
200,6,1581.06,383.67,269.44,612.50,1,1,1
200,7,744.89,396.00,38.22,120.89,1,1,1
200,8,574.71,395.88,31.76,84.71,1,1,1
200,10,1091.18,372.35,82.94,181.18,1,1,1
200,11,596.98,386.24,59.06,164.77,1,1,1
200,14,982.20,394.92,22.03,62.71,1,1,1
200,18,513.65,402.95,12.92,45.02,1,1,1
200,19,536.90,387.17,60.96,164.17,1,1,1
200,25,518.36,392.73,29.06,71.32,1,1,1
200,26,501.31,397.12,23.04,67.02,1,1,1
200,30,436.65,392.02,30.24,77.88,1,1,1
200,31,467.41,400.13,31.94,69.24,1,1,1
200,32,645.79,371.03,174.77,453.27,1,1,1
200,33,415.63,395.40,23.22,71.49,1,1,1
200,37,467.44,392.18,24.74,65.33,1,1,1
200,40,413.20,397.46,15.58,48.01,1,1,1
200,41,426.39,396.98,18.76,61.69,1,1,1
200,43,330.10,401.16,17.22,51.37,1,1,1
200,46,365.85,394.50,22.72,64.40,1,1,1
200,47,394.93,394.07,21.27,67.29,1,1,1
200,50,322.86,396.54,23.33,58.66,1,1,1
200,53,378.29,394.23,15.47,55.20,1,1,1
201,2,1460.40,369.13,56.38,140.94,1,1,1
201,6,1597.88,381.44,270.31,634.38,1,1,1
201,7,739.35,396.13,43.87,153.55,1,1,1
201,8,573.49,395.30,25.84,86.58,1,1,1
201,10,1080.53,373.45,83.19,183.19,1,1,1
201,11,592.35,387.24,58.67,163.27,1,1,1
201,14,976.50,394.54,22.40,64.48,1,1,1
201,17,586.14,398.88,35.96,109.74,1,1,1
201,18,506.60,402.28,12.94,46.70,1,1,1
201,19,530.26,386.72,60.52,166.05,1,1,1
201,25,510.62,392.84,30.02,70.44,1,1,1
201,26,493.76,397.00,23.09,66.74,1,1,1
201,30,427.65,390.96,32.17,78.61,1,1,1
201,31,459.65,398.96,30.09,70.78,1,1,1
201,32,645.16,368.82,173.12,459.14,1,1,1
201,33,408.35,396.35,21.39,70.78,1,1,1
201,37,462.25,391.83,21.41,64.68,1,1,1
201,40,402.21,398.68,15.45,50.33,1,1,1
201,41,416.78,395.58,18.76,61.37,1,1,1
201,43,322.46,401.00,15.47,51.91,1,1,1
201,46,355.07,394.68,23.46,63.89,1,1,1
201,47,385.02,391.35,23.96,68.72,1,1,1
201,50,313.65,396.66,24.51,57.66,1,1,1
201,53,369.36,395.26,17.83,55.71,1,1,1
202,2,1455.87,373.28,54.66,137.65,1,1,1
202,6,1610.67,382.00,270.00,650.00,1,1,1
202,7,729.78,397.78,45.33,111.56,1,1,1
202,8,562.94,394.71,34.12,85.88,1,1,1
202,10,1070.59,373.53,72.35,181.76,1,1,1
202,11,580.20,387.58,68.46,165.10,1,1,1
202,14,968.87,395.33,22.57,61.48,1,1,1
202,17,578.60,394.16,33.07,110.51,1,1,1
202,18,495.94,402.58,15.13,46.13,1,1,1
202,19,521.33,388.44,59.11,165.78,1,1,1
202,25,502.21,392.99,31.00,72.32,1,1,1
202,26,486.72,397.42,25.09,68.63,1,1,1
202,30,419.40,392.15,31.18,76.44,1,1,1
202,31,450.35,399.31,30.48,71.59,1,1,1
202,32,639.25,368.22,177.57,457.94,1,1,1
202,33,395.84,397.00,26.10,71.36,1,1,1
202,37,454.42,391.16,21.86,66.74,1,1,1
202,41,408.59,396.50,21.46,61.84,1,1,1
202,46,346.58,395.87,26.23,64.86,1,1,1
202,47,375.99,389.51,24.32,71.07,1,1,1
202,50,305.58,400.00,24.37,54.57,1,1,1
202,53,357.87,396.19,20.81,51.52,1,1,1
203,2,1449.66,371.81,55.03,136.91,1,1,1
203,6,1624.02,384.34,270.49,662.30,1,1,1
203,7,723.23,396.77,45.16,147.74,1,1,1
203,8,559.92,396.76,26.32,84.21,1,1,1
203,10,1062.93,375.00,89.66,179.31,1,1,1
203,11,575.11,387.78,69.68,163.35,1,1,1
203,14,962.84,395.08,19.13,65.57,1,1,1
203,17,571.16,397.38,30.34,105.62,1,1,1
203,18,489.40,400.79,13.92,47.94,1,1,1
203,19,514.15,388.29,59.02,165.85,1,1,1
203,25,494.84,392.35,30.78,72.28,1,1,1
203,26,479.37,396.63,23.21,68.45,1,1,1
203,30,414.68,392.66,26.98,76.39,1,1,1
203,31,443.45,396.63,23.21,70.63,1,1,1
203,32,638.39,367.86,174.11,454.46,1,1,1
203,33,387.22,395.86,28.57,71.43,1,1,1
203,37,444.49,391.18,22.85,66.53,1,1,1
203,41,400.80,395.79,19.84,64.13,1,1,1
203,46,337.68,399.40,23.85,62.12,1,1,1
203,47,368.14,392.59,23.65,67.54,1,1,1
203,50,297.42,401.11,23.99,54.24,1,1,1
203,53,350.29,395.79,19.12,52.39,1,1,1
204,2,1443.73,373.54,56.55,133.98,1,1,1
204,6,1641.10,383.31,270.69,679.31,1,1,1
204,8,549.86,396.10,29.53,85.79,1,1,1
204,10,1056.10,375.61,88.62,182.11,1,1,1
204,11,568.09,388.09,70.64,163.40,1,1,1
204,14,958.82,394.12,15.48,67.49,1,1,1
204,17,565.02,393.81,27.86,109.91,1,1,1
204,18,478.52,401.85,18.24,47.11,1,1,1
204,19,505.85,389.76,58.54,165.37,1,1,1
204,25,486.89,393.75,25.61,71.49,1,1,1
204,26,470.43,396.34,22.10,69.21,1,1,1
204,30,404.43,391.14,29.37,77.39,1,1,1
204,31,432.63,396.27,29.37,72.73,1,1,1
204,32,639.32,366.67,170.09,448.72,1,1,1
204,33,376.69,395.80,28.44,72.03,1,1,1
204,37,436.74,391.40,21.86,66.28,1,1,1
204,41,393.71,395.98,19.41,63.46,1,1,1
204,46,328.32,398.95,24.13,61.36,1,1,1
204,47,358.74,392.31,23.25,68.88,1,1,1
204,50,286.85,401.53,24.77,51.99,1,1,1
204,53,343.21,395.41,18.93,53.92,1,1,1
205,2,1438.87,373.28,55.06,140.08,1,1,1
205,6,1658.55,384.45,260.45,682.55,1,1,1
205,8,545.94,397.72,26.14,84.77,1,1,1
205,10,1048.72,376.92,94.02,181.20,1,1,1
205,11,557.14,388.16,73.06,166.12,1,1,1
205,14,952.94,396.26,14.44,63.64,1,1,1
205,17,558.71,391.54,34.33,114.43,1,1,1
205,18,472.81,401.58,16.55,48.20,1,1,1
205,19,499.56,391.56,56.00,165.78,1,1,1
205,20,480.11,392.35,15.30,55.26,1,1,1
205,25,478.96,394.42,26.44,70.86,1,1,1
205,26,462.41,396.22,23.56,69.24,1,1,1
205,30,391.01,391.73,34.53,80.40,1,1,1
205,31,425.90,397.12,30.22,73.20,1,1,1
205,32,632.75,365.25,175.00,445.00,1,1,1
205,33,369.60,395.68,24.28,72.84,1,1,1
205,37,429.38,393.56,21.39,65.46,1,1,1
205,41,382.47,395.88,21.39,64.43,1,1,1
205,46,320.36,398.20,25.00,63.40,1,1,1
205,47,350.77,391.75,22.68,69.33,1,1,1
205,50,279.19,400.34,23.15,55.70,1,1,1
205,53,334.80,395.79,19.31,51.24,1,1,1
206,2,1434.13,373.05,55.09,152.10,1,1,1
206,6,1668.69,383.31,250.31,695.69,1,1,1
206,8,540.49,397.98,25.51,85.43,1,1,1
206,10,1048.00,378.67,78.00,182.67,1,1,1
206,11,553.67,389.45,69.72,167.89,1,1,1
206,14,943.64,396.61,18.22,71.61,1,1,1
206,17,548.26,395.49,32.64,110.42,1,1,1
206,18,465.82,403.23,14.55,46.88,1,1,1
206,19,491.18,391.76,58.82,167.06,1,1,1
206,20,470.80,392.44,19.75,55.67,1,1,1
206,25,472.69,395.59,24.58,70.38,1,1,1
206,26,455.04,396.01,22.48,69.75,1,1,1
206,30,387.41,392.01,30.02,79.18,1,1,1
206,31,416.46,397.58,30.99,73.85,1,1,1
206,32,631.11,366.67,176.67,448.89,1,1,1
206,33,359.08,396.37,28.09,74.09,1,1,1
206,37,419.80,392.13,22.34,68.53,1,1,1
206,41,377.92,396.19,17.01,64.47,1,1,1
206,46,310.15,398.73,27.66,65.23,1,1,1
206,47,341.62,394.67,23.86,67.77,1,1,1
206,50,269.29,399.49,26.14,57.11,1,1,1
206,53,324.48,396.07,21.48,52.89,1,1,1
207,2,1429.55,374.09,57.49,138.06,1,1,1
207,6,1688.87,383.49,230.13,695.51,1,1,1
207,8,535.42,399.63,23.99,84.13,1,1,1
207,10,1041.23,379.82,91.23,181.58,1,1,1
207,11,549.54,390.37,64.68,166.97,1,1,1
207,14,939.75,395.82,16.32,74.90,1,1,1
207,17,540.51,397.15,30.70,110.76,1,1,1
207,18,458.66,403.46,13.16,47.34,1,1,1
207,19,482.44,393.17,60.00,167.80,1,1,1
207,20,465.82,393.07,16.86,55.89,1,1,1
207,25,465.66,395.41,24.84,70.25,1,1,1
207,26,447.94,396.99,25.00,70.73,1,1,1
207,30,381.01,392.56,28.64,81.33,1,1,1
207,31,409.49,396.84,29.27,76.27,1,1,1
207,32,626.73,367.33,176.24,452.48,1,1,1
207,33,353.45,395.50,24.62,74.47,1,1,1
207,37,412.38,391.75,23.54,67.96,1,1,1
207,41,370.39,397.09,17.23,64.32,1,1,1
207,46,302.67,397.82,30.34,64.08,1,1,1
207,47,334.95,394.90,24.76,69.17,1,1,1
207,50,263.00,401.22,23.55,56.88,1,1,1
207,53,319.80,394.30,21.81,53.36,1,1,1
208,2,1424.83,373.49,55.70,146.31,1,1,1
208,6,1708.81,386.12,210.19,692.88,1,1,1
208,10,1034.88,381.40,75.19,182.17,1,1,1
208,11,543.32,390.69,65.18,165.18,1,1,1
208,14,929.76,397.56,20.00,71.22,1,1,1
208,17,529.87,398.32,39.60,109.06,1,1,1
208,18,449.86,402.23,16.16,55.71,1,1,1
208,19,477.06,392.94,57.06,166.47,1,1,1
208,20,457.36,392.64,17.51,55.33,1,1,1
208,25,457.11,396.19,30.20,71.07,1,1,1
208,26,440.10,396.19,21.83,70.56,1,1,1
208,30,373.80,392.73,28.68,81.26,1,1,1
208,31,404.59,400.57,26.77,72.66,1,1,1
208,32,626.67,368.57,173.33,456.19,1,1,1
208,33,343.98,396.94,25.81,74.57,1,1,1
208,41,363.38,398.59,17.84,64.08,1,1,1
208,46,294.84,399.53,27.70,63.15,1,1,1
208,47,326.53,393.19,27.23,70.42,1,1,1
208,50,254.11,401.34,25.24,56.21,1,1,1
208,53,311.44,395.94,18.82,49.08,1,1,1
209,2,1422.32,374.31,55.96,146.48,1,1,1
209,6,1734.65,423.33,184.35,655.67,1,1,1
209,10,1029.68,380.65,72.90,181.94,1,1,1
209,11,534.15,390.24,69.27,167.80,1,1,1
209,14,922.51,396.68,21.40,71.96,1,1,1
209,17,523.24,397.25,37.61,109.79,1,1,1
209,18,445.26,402.75,16.21,53.82,1,1,1
209,19,471.12,394.12,60.96,166.84,1,1,1
209,20,451.73,392.61,15.01,56.81,1,1,1
209,25,452.66,396.30,25.87,70.67,1,1,1
209,26,434.26,397.04,22.43,70.61,1,1,1
209,30,368.35,392.00,29.39,81.57,1,1,1
209,31,397.91,397.04,27.30,77.57,1,1,1
209,32,625.86,368.10,175.86,459.48,1,1,1
209,33,335.53,395.39,30.26,75.00,1,1,1
209,37,397.17,391.52,24.42,59.64,1,1,1
209,41,355.22,397.87,21.54,62.69,1,1,1
209,46,288.96,398.68,25.17,63.80,1,1,1
209,47,320.97,393.82,24.28,68.65,1,1,1
209,50,246.19,397.46,24.87,59.90,1,1,1
209,53,306.48,395.95,19.43,52.23,1,1,1
210,2,1419.56,375.65,55.72,155.72,1,1,1
210,6,1754.91,419.34,164.09,659.66,1,1,1
210,10,1023.41,380.98,80.49,183.90,1,1,1
210,11,530.24,389.27,67.80,168.29,1,1,1
210,14,915.90,397.25,23.85,72.78,1,1,1
210,17,516.82,396.33,37.92,109.48,1,1,1
210,18,439.48,401.74,14.61,54.43,1,1,1
210,19,467.91,394.12,60.96,164.71,1,1,1
210,20,445.73,392.56,16.77,53.48,1,1,1
210,25,447.31,396.04,26.58,70.89,1,1,1
210,26,430.38,396.84,24.05,70.25,1,1,1
210,30,361.71,392.72,28.48,79.11,1,1,1
210,31,390.35,398.58,29.11,76.11,1,1,1
210,32,622.77,367.33,176.24,464.36,1,1,1
210,33,329.11,395.96,29.65,76.01,1,1,1
210,37,390.76,390.56,25.30,69.88,1,1,1
210,41,349.62,396.22,21.03,67.02,1,1,1
210,46,283.36,399.55,24.36,63.84,1,1,1
210,47,315.89,394.40,21.63,67.78,1,1,1
210,50,241.34,397.00,23.56,60.51,1,1,1
210,53,299.26,394.46,20.66,52.77,1,1,1
211,2,1414.97,374.33,59.36,152.94,1,1,1
211,6,1786.37,420.21,132.63,658.79,1,1,1
211,10,1018.60,379.84,75.97,184.50,1,1,1
211,11,525.37,388.29,65.37,167.80,1,1,1
211,14,911.31,396.33,20.49,71.56,1,1,1
211,17,511.90,395.58,39.46,111.56,1,1,1
211,19,461.50,392.51,61.50,165.78,1,1,1
211,20,439.85,391.88,18.27,56.35,1,1,1
211,25,442.39,394.67,25.63,73.35,1,1,1
211,26,424.37,395.80,26.26,72.48,1,1,1
211,30,355.30,392.52,29.04,81.39,1,1,1
211,31,385.74,400.70,27.83,74.78,1,1,1
211,32,622.12,371.15,175.96,464.42,1,1,1
211,33,325.04,394.96,25.22,75.65,1,1,1
211,37,385.44,391.14,25.00,70.25,1,1,1
211,41,341.70,397.43,22.13,64.82,1,1,1
211,46,276.48,396.64,25.30,64.03,1,1,1
211,47,311.07,392.29,21.34,69.37,1,1,1
211,50,236.29,398.48,22.59,56.85,1,1,1
211,53,294.19,393.58,15.29,55.66,1,1,1
212,2,1413.66,374.63,54.63,142.93,1,1,1
212,6,1819.43,426.51,99.57,652.49,1,1,1
212,10,1012.83,379.68,79.68,184.49,1,1,1
212,11,520.32,388.77,66.31,165.24,1,1,1
212,14,899.66,396.64,27.52,69.46,1,1,1
212,17,503.70,394.44,35.19,111.57,1,1,1
212,19,456.28,391.50,55.87,163.97,1,1,1
212,20,430.78,391.01,18.55,56.41,1,1,1
212,25,435.68,394.53,27.77,67.77,1,1,1
212,26,418.27,395.40,22.30,73.38,1,1,1
212,30,348.35,392.37,29.93,80.43,1,1,1
212,31,379.42,401.87,27.91,71.08,1,1,1
212,32,617.78,370.00,177.78,464.44,1,1,1
212,33,314.71,394.28,29.16,75.20,1,1,1
212,37,382.21,390.94,20.81,70.47,1,1,1
212,41,336.26,396.30,21.71,63.05,1,1,1
212,46,269.75,395.15,27.02,66.28,1,1,1
212,47,302.77,392.15,26.10,68.82,1,1,1
212,50,230.48,397.23,20.55,57.97,1,1,1
212,53,285.24,393.36,16.24,53.51,1,1,1
213,2,1409.76,373.17,55.12,155.61,1,1,1
213,6,1845.96,457.12,73.04,621.88,1,1,1
213,8,512.54,398.78,22.94,88.38,1,1,1
213,10,1005.67,378.01,81.56,183.69,1,1,1
213,11,517.65,386.63,60.96,166.84,1,1,1
213,14,898.89,398.52,21.77,66.79,1,1,1
213,17,497.42,393.73,36.53,111.44,1,1,1
213,19,444.71,390.59,67.06,167.65,1,1,1
213,20,426.61,390.96,14.09,58.09,1,1,1
213,25,428.52,393.22,24.87,70.09,1,1,1
213,26,410.78,395.83,21.91,72.00,1,1,1
213,30,342.07,390.39,28.82,79.91,1,1,1
213,31,372.20,398.98,27.22,72.34,1,1,1
213,32,613.13,371.72,178.79,465.66,1,1,1
213,33,306.99,395.20,29.84,74.09,1,1,1
213,37,372.48,393.27,23.55,63.30,1,1,1
213,41,327.52,395.11,23.55,64.22,1,1,1
213,46,262.69,398.17,23.85,60.86,1,1,1
213,47,291.44,391.13,26.61,67.58,1,1,1
213,50,220.06,397.21,23.68,59.33,1,1,1
213,53,275.50,393.96,16.78,55.37,1,1,1
214,2,1403.74,373.80,54.55,160.96,1,1,1
214,6,1872.08,524.97,46.92,554.03,1,1,1
214,8,503.36,396.64,24.46,75.23,1,1,1
214,10,996.36,378.18,80.91,184.55,1,1,1
214,11,506.60,386.32,63.21,167.92,1,1,1
214,14,886.38,398.72,24.68,68.51,1,1,1
214,17,490.11,392.93,37.10,115.19,1,1,1
214,19,441.71,388.77,58.82,167.91,1,1,1
214,20,418.07,390.97,14.08,57.14,1,1,1
214,25,419.75,393.07,28.15,71.43,1,1,1
